current_filename,full_path,old_filename,proposed_date,current_exif_date,directory,dir_year,file_modified,confidence,reasoning,date_differs,update_reason
IMG_20230823_212849.heic,/Volumes/photo-1/2023/2023/IMG_20230823_212849.heic,IMG20230823_212849.heic,2023-08-23 21:28:49,NONE,2023/2023,2023,2023-08-23T22:28:49.870000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_212850.heic,/Volumes/photo-1/2023/2023/IMG_20230823_212850.heic,IMG20230823_212850.heic,2023-08-23 21:28:50,NONE,2023/2023,2023,2023-08-23T22:28:50.885000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_212856.heic,/Volumes/photo-1/2023/2023/IMG_20230823_212856.heic,IMG20230823_212856.heic,2023-08-23 21:28:56,NONE,2023/2023,2023,2023-08-23T22:28:56,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_212857.heic,/Volumes/photo-1/2023/2023/IMG_20230823_212857.heic,IMG20230823_212857.heic,2023-08-23 21:28:57,NONE,2023/2023,2023,2023-08-23T22:28:57.936000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_213239.heic,/Volumes/photo-1/2023/2023/IMG_20230823_213239.heic,IMG20230823_213239.heic,2023-08-23 21:32:39,NONE,2023/2023,2023,2023-08-23T22:32:39.555000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_213307.heic,/Volumes/photo-1/2023/2023/IMG_20230823_213307.heic,IMG20230823_213307.heic,2023-08-23 21:33:07,NONE,2023/2023,2023,2023-08-23T22:33:07.827000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_213308.heic,/Volumes/photo-1/2023/2023/IMG_20230823_213308.heic,IMG20230823_213308.heic,2023-08-23 21:33:08,NONE,2023/2023,2023,2023-08-23T22:33:08.238000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_213313.heic,/Volumes/photo-1/2023/2023/IMG_20230823_213313.heic,IMG20230823_213313.heic,2023-08-23 21:33:13,NONE,2023/2023,2023,2023-08-23T22:33:13,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_082439.heic,/Volumes/photo-1/2023/2023/IMG_20230824_082439.heic,IMG_20230824_092439.HEIC,2023-08-24 09:24:39,NONE,2023/2023,2023,2023-08-24T09:24:39.022000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105615.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105615.heic,IMG20230824_105615.heic,2023-08-24 10:56:15,NONE,2023/2023,2023,2023-08-24T11:56:15.001000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105621.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105621.heic,IMG20230824_105621.heic,2023-08-24 10:56:21,NONE,2023/2023,2023,2023-08-24T11:56:21.942000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105631.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105631.heic,IMG20230824_105631.heic,2023-08-24 10:56:31,NONE,2023/2023,2023,2023-08-24T11:56:31.454000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105635.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105635.heic,IMG20230824_105635.heic,2023-08-24 10:56:35,NONE,2023/2023,2023,2023-08-24T11:56:35.878000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105641.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105641.heic,IMG20230824_105641.heic,2023-08-24 10:56:41,NONE,2023/2023,2023,2023-08-24T11:56:41.898000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105643.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105643.heic,IMG20230824_105643.heic,2023-08-24 10:56:43,NONE,2023/2023,2023,2023-08-24T11:56:43.104000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105644.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105644.heic,IMG20230824_105644.heic,2023-08-24 10:56:44,NONE,2023/2023,2023,2023-08-24T11:56:44.167000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105652.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105652.heic,IMG20230824_105652.heic,2023-08-24 10:56:52,NONE,2023/2023,2023,2023-08-24T11:56:52.633000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_105654.heic,/Volumes/photo-1/2023/2023/IMG_20230824_105654.heic,IMG20230824_105654.heic,2023-08-24 10:56:54,NONE,2023/2023,2023,2023-08-24T11:56:54.043000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111354.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111354.heic,IMG20230824_111354.heic,2023-08-24 11:13:54,NONE,2023/2023,2023,2023-08-24T12:13:54.102000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111355.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111355.heic,IMG20230824_111355.heic,2023-08-24 11:13:55,NONE,2023/2023,2023,2023-08-24T12:13:55.902000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111438.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111438.heic,IMG20230824_111438.heic,2023-08-24 11:14:38,NONE,2023/2023,2023,2023-08-24T12:14:38.233000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111451.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111451.heic,IMG20230824_111451.heic,2023-08-24 11:14:51,NONE,2023/2023,2023,2023-08-24T12:14:51.612000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111455.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111455.heic,IMG20230824_111455.heic,2023-08-24 11:14:55,NONE,2023/2023,2023,2023-08-24T12:14:55.028000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111456.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111456.heic,IMG20230824_111456.heic,2023-08-24 11:14:56,NONE,2023/2023,2023,2023-08-24T12:14:56,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111458.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111458.heic,IMG20230824_111458.heic,2023-08-24 11:14:58,NONE,2023/2023,2023,2023-08-24T12:14:58.127000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111500.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111500.heic,IMG20230824_111500.heic,2023-08-24 11:15:00,NONE,2023/2023,2023,2023-08-24T12:15:00.436000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111503.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111503.heic,IMG20230824_111503.heic,2023-08-24 11:15:03,NONE,2023/2023,2023,2023-08-24T12:15:03.912000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111614.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111614.heic,IMG20230824_111614.heic,2023-08-24 11:16:14,NONE,2023/2023,2023,2023-08-24T12:16:14.404000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111619.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111619.heic,IMG20230824_111619.heic,2023-08-24 11:16:19,NONE,2023/2023,2023,2023-08-24T12:16:19.214000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111653.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111653.heic,IMG20230824_111653.heic,2023-08-24 11:16:53,NONE,2023/2023,2023,2023-08-24T12:16:53.908000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111656.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111656.heic,IMG20230824_111656.heic,2023-08-24 11:16:56,NONE,2023/2023,2023,2023-08-24T12:16:56.547000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111723.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111723.heic,IMG20230824_111723.heic,2023-08-24 11:17:23,NONE,2023/2023,2023,2023-08-24T12:17:23.606000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111724.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111724.heic,IMG20230824_111724.heic,2023-08-24 11:17:24,NONE,2023/2023,2023,2023-08-24T12:17:24.710000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111725.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111725.heic,IMG20230824_111725.heic,2023-08-24 11:17:25,NONE,2023/2023,2023,2023-08-24T12:17:25,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111726.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111726.heic,IMG20230824_111726.heic,2023-08-24 11:17:26,NONE,2023/2023,2023,2023-08-24T12:17:26.185000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111905.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111905.heic,IMG20230824_111905.heic,2023-08-24 11:19:05,NONE,2023/2023,2023,2023-08-24T12:19:05.247000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111906.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111906.heic,IMG20230824_111906.heic,2023-08-24 11:19:06,NONE,2023/2023,2023,2023-08-24T12:19:06,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_111914.heic,/Volumes/photo-1/2023/2023/IMG_20230824_111914.heic,IMG20230824_111914.heic,2023-08-24 11:19:14,NONE,2023/2023,2023,2023-08-24T12:19:14.582000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112132.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112132.heic,IMG20230824_112132.heic,2023-08-24 11:21:32,NONE,2023/2023,2023,2023-08-24T12:21:32.058000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112134.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112134.heic,IMG20230824_112134.heic,2023-08-24 11:21:34,NONE,2023/2023,2023,2023-08-24T12:21:34.039000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112135.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112135.heic,IMG20230824_112135.heic,2023-08-24 11:21:35,NONE,2023/2023,2023,2023-08-24T12:21:35.170000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112136.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112136.heic,IMG20230824_112136.heic,2023-08-24 11:21:36,NONE,2023/2023,2023,2023-08-24T12:21:36.316000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112400.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112400.heic,IMG20230824_112400.heic,2023-08-24 11:24:00,NONE,2023/2023,2023,2023-08-24T12:24:00.607000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112401.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112401.heic,IMG20230824_112401.heic,2023-08-24 11:24:01,NONE,2023/2023,2023,2023-08-24T12:24:01,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112402.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112402.heic,IMG20230824_112402.heic,2023-08-24 11:24:02,NONE,2023/2023,2023,2023-08-24T12:24:02.495000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112403.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112403.heic,IMG20230824_112403.heic,2023-08-24 11:24:03,NONE,2023/2023,2023,2023-08-24T12:24:03.480000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112404.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112404.heic,IMG20230824_112404.heic,2023-08-24 11:24:04,NONE,2023/2023,2023,2023-08-24T12:24:04.480000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230824_112405.heic,/Volumes/photo-1/2023/2023/IMG_20230824_112405.heic,IMG20230824_112405.heic,2023-08-24 11:24:05,NONE,2023/2023,2023,2023-08-24T12:24:05.524000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
